p_from_mw,q_from_mvar,p_to_mw,q_to_mvar,pl_mw,ql_mvar,i_from_ka,i_to_ka,i_ka,vm_from_pu,va_from_degree,vm_to_pu,va_to_degree,loading_percent
0.10161153656030365,0.043793903916612184,-0.10161028171018846,-0.05061799471340141,1.2548501151926628e-06,-0.006824090796789223,0.003131480897565668,0.1606413965984519,0.1606413965984519,1.02,0.0,1.0199877883836093,4.653474264274676e-05,59.496813554982175
0.10161028171098024,0.050617994713735695,-0.09999999999996984,-0.04999999999997385,0.0016102817110104084,0.000617994713761845,0.16064139659966573,0.16064225256505218,0.16064225256505218,1.0199877883836093,4.653474264274676e-05,1.00455704221759,0.08391902845959548,59.497130579648946
